,url,name,category,brand,pack_size,case_size,indications,precautions,directions_for_use,shelf_life,flavours
40,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Nutrison Low Sodium,Adult,Nutrison,1000ml OpTri bottle,8 x 1000ml,For enteral use only.,"Use with caution in children aged 1-6 years. Coagulation in the digestive tract, e.g. due to drug interaction, may occur. Careful monitoring is required.",Shake well before opening. Use at room temperature. Maximum hanging time: 24 hours. OpTri bottles can be attached directly to a Flocare giving set.,12 months. Best before date: see top of OpTri bottle.,Unflavoured
41,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Nutrison Peptisorb,Adult,Nutrison,"500ml OpTri bottle, 1000ml OpTri bottle","12 x 500ml, 8 x 1000ml","For enteral use only. ACBS approved, prescribable on form FP10 (GP10 in Scotland) for the following indications: short bowel syndrome, intractable malabsorption, inflammatory bowel disease, bowel fistulae, disease related malnutrition.",Use with caution in children aged 1-6 years. Careful monitoring is required.,Shake well before opening. Use at room temperature. Maximum hanging time: 24 hours. OpTri bottles can be attached directly to a Flocare giving set.,12 months Best before date: see top of OpTri bottle.,Unflavoured
42,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Nutrison Soya,Adult,Nutrison,"500ml plastic bottle, 1000ml OpTri bottle","12 x 500ml, 8 x 1000ml","For enteral use only. ACBS approved, prescribable on form FP10 (GP10 in Scotland) for the following indications: short bowel syndrome; intractable malabsorption; pre-operative preparation of undernourished patients; inflammatory bowel disease; total gastrectomy; dysphagia; bowel fistulae; disease related malnutrition; cow’s milk protein and lactose intolerance.",Use with caution in children aged 1-6 years. Careful monitoring is required.,Shake well before opening. Use at room temperature. Maximum hanging time: OpTri bottle: 24 hours. Plastic bottles: 8 hours. Plastic bottles can be attached to a Flocare giving set using a Flocare Universal Connector. Clean bottle with alcohol swab before opening. OpTri bottles can be attached directly to a Flocare giving set..,12 months. Best before date: see top of OpTri bottle or back of plastic bottle.,Unflavoured
43,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Nutrison Soya Multi Fibre,Adult,Nutrison,1500ml,6 x 1500ml,"For enteral use only. ACBS approved, prescribable on form FP10 (GP10 in Scotland) for the following indications: short bowel syndrome; intractable malabsorption; pre-operative preparation of undernourished patients; inflammatory bowel disease; total gastrectomy; dysphagia; bowel fistulae; disease related malnutrition; cow’s milk protein and lactose intolerance.",Use with caution in children aged 1-6 years. Careful monitoring is required.,Shake well before opening. Use at room temperature. Maximum hanging time: 24 hours. Packs can be attached directly to a Flocare giving set.,12 months. Best before date: see top of Pack.,Unflavoured
44,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Nutrison MCT,Adult,Nutrison,1000ml OpTri bottle,8 x 1000ml,"For enteral use only. ACBS approved, prescribable on form FP10 (GP10 in Scotland) for the following indications: short bowel syndrome, intractable malabsorption; pre-operative preparation of undernourished patients; inflammatory bowel disease; total gastrectomy; dysphagia; bowel fistulae; disease related malnutrition.","Use with caution in children aged 1-6 years. Coagulation in the digestive tract, e.g. due to drug interaction, may occur. Careful monitoring is required.",Shake well before opening. Use at room temperature. Maximum hanging time: 24 hours. OpTri bottles can be attached directly to a Flocare giving set.,12 months. Best before date: see top of OpTri bottle.,Unflavoured
45,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Nutrison Sterile Water,Adult,Nutrison,1000ml,8 x 1000ml,For enteral use only.,Maximum hanging time: 24 hours. Packs can be attached directly to a Flocare giving set.,12 months. Best before date: see top of Pack.,not found,Unflavoured
46,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Neocate Syneo,Paediatrics,Neocate,400g tin,6 x 400g,"For enteral use only. ACBS approved, prescribable on an FP10 (GP10 in Scotland) for the following indications: for the dietary management of cow’s milk allergy, multiple food protein allergies, and other conditions where an amino acid based diet is recommended.","Must be used under medical supervision, after full consideration of all feeding options, including breastfeeding. Suitable as a sole source of nutrition for infants under one year of age.","The quantity of feed and the dilution should be determined by a clinician or dietitian only, and is dependent on age, body weight and medical condition of the patient. Powdered infant formula is not sterile. Infant formula should be prepared immediately prior to feeding. Do not boil formula and do not use a microwave oven to prepare or warm formula. Warming and incorrect preparation can limit the benefits of Bifidobacterium breve M-16V.",15 months. Best before date: see base of tin.,Unflavoured
47,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Neocate LCP,Paediatrics,Neocate,400g,4 x 400g,"For enteral use only. ACBS approved, prescribable on form FP10 (GP10 in Scotland) for the following indications: for the dietary management of cow’s milk allergy, multiple food protein allergies and other conditions where an amino acid diet is recommended.
","Must be used under strict medical supervision. Suitable as a sole source of nutrition for infants under one year. Serum levels of micronutrients, particularly phosphorus, should be routinely monitored by clinicians when Neocate is used as a primary or sole source of nutrition for patients with complex systemic disease involving multiple diagnoses and intestinal disease, especially in combination with tube feeding and/or a history of prematurity. Please see the Useful Resources section for information on monitoring children on Neocate.","Powdered infant formula is not sterile and should be prepared immediately prior to feeding. Shake or stir formula immediately before use. Formula should not be warmed for longer than 15 minutes prior to feeding. Do not boil formula and do not use a microwave oven to prepare or warm formula. The quantity of feed and the dilution should be determined by a clinician or dietitian and is dependent on age, body weight, and medical condition of the infant.

1. Wash hands thoroughly and clean preparation area. Sterilise bottles and teats
2. Boil water and allow to cool for at least 30 minutes so that it feels warm to the wrist. Pour the required amount of water into a sterilised feeding bottle
3. Fill the scoop provided with Neocate LCP and level off with a clean, dryknife. Do not press the powder into the scoop. Only use the scoop provided (target scoop weight is 4.6g)
4. Add the prescribed number of scoops of Neocate LCP to the water. Replace the cap on the bottle and shake until the powder dissolves. Before feeding make sure the formula is at the correct temperature by placing a few drops on the wrist
5. Any formula remaining in the bottle after one hour of feeding should be discarded. Formula must not be rewarmed during feeding.",18 months. Best before date: see base of tin.,Unflavoured
48,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Neocate Spoon,Paediatrics,Neocate,37g,15 x 37g,"For enteral use only. ACBS approved, prescribable on form FP10 (GP10 in Scotland) for use in the dietary management of cow’s milk allergy, multiple food protein allergy and other conditions requiring an amino acid based food.","Must be used under medical supervision. The product should be prepared immediately prior to feeding and any remaining should be discarded if not used within 1 hour. Neocate Spoon can be added to cooked dishes. Ensure the food feels warm to the wrist before adding Neocate Spoon. Do not add to very hot foods. Do not warm prepared product. Infants should receive Neocate Spoon as
well as breastmilk or a hypoallergenic infant formula.","The total daily intake of Neocate Spoon should be determined by a clinician or dietitian only, and is dependent on age, bodyweight, and medical condition of the patient. The suggested serving size is 1 sachet (37g) of powder plus 60ml of water, to give a spoonable consistency (approximately 97g). For infants starting on solids, the consistency of Neocate Spoon can be altered by adding more or less water as required. A smaller serving size can be prepared by adding 30ml of water to half a sachet of powder. It is recommended that cooled, boiled water be used when preparing the product for infants.

1. Wash hands thoroughly and clean the preparation area
2. Add the prescribed amount of Neocate Spoon into a clean bowl
3. Gradually add the required amount of cooled, boiled water whilst stirring with a clean feeding spoon. Mix until thickened - this may take several minutes.",18 months. Best before date: see side of box.,Unflavoured
49,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Neocate Junior,Paediatrics,Neocate,400g,not found,"For enteral use only. ACBS approved, prescribable on form FP10 (GP10 in Scotland) for the dietary management of proven whole protein allergy, short bowel syndrome, intractable malabsorption and other gastrointestinal disorders where an amino acid diet is recommended, for children from 1 year onwards.","Must be used under medical supervision. Suitable as a sole source of nutrition or as a supplement to the patient’s diet. Serum levels of micronutrients, particularly phosphorus, should be routinely monitored by clinicians when Neocate is used as a primary or sole source of nutrition for patients with complex systemic disease involving multiple diagnoses and intestinal disease, especially in combination with tube feeding and/or a history of prematurity.","The quantity of feed and the dilution of Neocate Junior should be determined by a clinician or dietitian only, and is dependent on age, body weight, and medical condition of the patient. One level scoop provides 7.3g of powder. The recommended feed concentration is 21.1% w/v (1kcal/ml) – to achieve this, add one level scoop of powder (7.3g) to every 30ml of water. Neocate Junior may also be given at 0.69kcal/ml and 1.26kcal/ml. To prepare at 0.69kcal/ml, add 1 level scoop to every 45ml water. To prepare at 1.26kcal/ml, add 2 level scoops to every 45ml water. Mixing tables and further guidance on preparing Neocate Junior to the 3 concentration options are available in the Neocate Junior Supporting Product Information pack, available on request via the Nutricia Resource Centre.

Water or additional fluid should be offered at the same time as Neocate Junior to ensure adequate fluid intake.

1. Wash hands, use clean equipment to prepare feed
2. Measure the required amount of warm or cold water into a container and add the prescribed quantity of Neocate Junior. Use only the scoop provided
3. Cover and shake the product until the powder has dissolved
4. Once reconstituted, the feed should be stored in a refrigerator and kept no longer than 24 hours from the time of preparation
5. Shake or stir immediately before use

If given orally, Neocate Junior is best served chilled. Tube feed hanging time should not exceed 4 hours. Do not boil prepared formula. Do not use a microwave oven to prepare or warm formula.",18 months. Best before date: see individual packaging.,"Strawberry,Unflavoured,Vanilla"
